OrderID,Customer,Date,Product,Category,Qty,Price,Status
1376,Eve  SF,08-02-2024,Resistance Band,Sports,9,12,cancelled
1377,Karen  ATL,06-02-2024,Toaster,Home,10,29.99,RETURNED
1378,Rose  DAL,12-10-2024,Sneakers,Clothing,5,75,pending
1379,Karen  ATL,26-05-2024,Calculator,Office,7,24.99,delivered
1380,Alice  NYC,15-12-2024,Laptop,Electronics,3,800,pending
1381,Jack  PHX,11-11-2024,Yoga Mat,Sports,8,29.99,cancelled
1382,Rose  DAL,17-07-2024,Running Shoes,Sports,1,89,RETURNED
1383,Bob  LA,20-11-2024,Desk Lamp,Office,8,$34.99,processing
1384,Grace  SEA,03/29/2024,Dress,Clothing,2,$49.99,returned
ORD-1385,Nate  NYC,18-06-2024,Stapler,Office,5,15.99,pending
1386,Karen  ATL,07-02-2024,Running Shoes,Sports,10,89.99,RETURNED
1387,Frank  DAL,17-02-2024,Dumbbell,Sports,9,39,cancelled
1388,Karen  ATL,08/31/2024,Desk Lamp,Office,10,34.99,delivered
1389,Leo  DEN,07/14/24,Resistance Band,Sports,1,13,Pending
1390,Jack  PHX,09-06-2024,Jump Rope,Sports,9,9,Delivered
1391,Grace  SEA,01-04-2024,Mouse,Electronics,9,25,cancelled
1392,Grace  SEA,12-17-2024,Blender,Home,7,44.99,delivered
1393,Karen  ATL,02-06-2024,Laptop,Electronics,5,799.99,cancelled
1394,Nate  NYC,09/30/24,Rug,Home,7,89.99,returned
1395,Sam  SEA,17-12-2024,Webcam,Electronics,2,60,returned
1396,Olivia  LA,07/19/2024,Tablet,Electronics,4,$349.99,Delivered
1397,Eve  SF,03-04-2024,Notebook,Office,9,$8.99,delivered
1398,Mia  PDX,07/30/2024,Headphones,Electronics,6,$89.99,
1399,Hank  BOS,08-10-2024,Desk Lamp,Office,10,34.99,processing
1400,Charlie  CHI,12-09-2024,Belt,Clothing,6,$29.99,returned
1401,Charlie  CHI,12/21/2024,Calculator,Office,10,25,pending
1402,Leo  DEN,30-12-2024,"""Toaster""",Home,4,$29.99,Delivered
1403,Eve  SF,09-06-2024,Calculator,Office,6,25,returned
1404,Tina  BOS,11/16/24,Stapler,Office,4,16,returned
1405,Quinn  SF,01/19/2024,Resistance Band,Sports,10,$12.99,Delivered
1406,Rose  DAL,09-03-2024,Socks,Clothing,10,10,processing
1407,Mia  PDX,09-20-2024,Monitor,Electronics,10,$299.99,shipped
1408,Sam  SEA,09-06-2024,Belt,Clothing,1,$29.99,returned
1409,Hank  BOS,21-01-2024,Socks,Clothing,8,9.99,returned
1410,Quinn  SF,11-07-2024,Chair,Office,10,$199.99,RETURNED
1411,Charlie  CHI,06-09-2024,Pillow,Home,6,25,delivered
1412,Eve  SF,03-17-2024,Jeans,Clothing,5,$59.99,pending
1413,Diana  NYC,09-02-2024,Lamp,Home,8,39,pending
1414,Nate  NYC,11/18/2024,Keyboard,Electronics,3,$45.00,delivered
1415,Eve  SF,10/15/24,Stapler,Office,7,15.99,Delivered
1416,Grace  SEA,03/14/2024,Clock,Home,7,19.99,pending
1417,Quinn  SF,12-07-2024,Calculator,Office,2,$24.99,pending
1418,Grace  SEA,02-19-2024,Running Shoes,Sports,3,89.99,shipped
1419,Tina  BOS,12-03-2024,Resistance Band,Sports,2,12,processing
1420,Nate  NYC,03-09-2024,Notebook,Office,7,$8.99,RETURNED
1421,Sam  SEA,05/25/2024,Dress,Clothing,4,49.99,processing
1422,Grace  SEA,07-11-2024,Charger,Electronics,9,14.99,RETURNED
1423,Diana Prince,16-10-2024,Jump Rope,Sports,9,9,Delivered
1424,Mia  PDX,04-09-2024,Clock,Home,9,19.99,Delivered
1425,Mia  PDX,04/19/2024,Monitor,Electronics,3,299.99,Pending
1426,Rose  DAL,15-03-2024,Keyboard,Electronics,1,45,Pending
1427,Ivy  MIA,11-10-2024,"""Charger""",Electronics,7,14,Delivered
1428,Tina  BOS,05-26-2024,Belt,Clothing,4,29.99,delivered
1429,Quinn  SF,12-01-2024,Jacket,Clothing,6,$89.99,pending
1430,Ivy  MIA,01-08-2024,Binder,Office,4,5.99,returned
1431,Rose  DAL,11-06-2024,Whiteboard,Office,5,$49.99,shipped
1432,Sam  SEA,14-09-2024,Hat,Clothing,9,19.99,RETURNED
1433,Quinn  SF,15-10-2024,Resistance Band,Sports,8,12,cancelled
1434,Olivia  LA,07-14-2024,Yoga Mat,Sports,5,29.99,cancelled
1435,Nate  NYC,05/27/24,"""Resistance Band""",Sports,5,$12.99,Pending
1436,Karen  ATL,05-17-2024,Belt,Clothing,4,29.99,cancelled
1437,Grace  SEA,12-11-2024,Dress,Clothing,4,$49.99,pending
1438,Diana  NYC,03-09-2024,Coffee Maker,Home,9,59.99,RETURNED
1439,Sam  SEA,07-22-2024,Toaster,Home,9,N/A,pending
1440,Nate  NYC,08/22/24,Yoga Mat,Sports,7,$29.99,processing
1441,Alice Smith,09-11-2024,Hat,Clothing,6,20,pending
1442,Hank  BOS,17-04-2024,Jump Rope,Sports,8,9,RETURNED
1443,Mia  PDX,05-18-2024,Jacket,Clothing,4,89.99,processing
1444,Mia  PDX,09-12-2024,Belt,Clothing,3,29,processing
1445,Karen  ATL,07/22/24,Chair,Office,10,199.99,pending
1446,Ivy  MIA,07-03-2024,Tablet,Electronics,5,350,processing
1447,Ivy  MIA,10/22/2024,Blender,Home,10,$44.99,processing
1448,Jack  PHX,07/14/2024,Water Bottle,Sports,8,14.99,Delivered
1449,Eve  SF,02-06-2024,Binder,Office,10,5,pending
1450,Karen  ATL,15-08-2024,Chair,Office,7,200,processing
1451,Nate  NYC,04-17-2024,Keyboard,Electronics,5,45,Pending
1452,Charlie  CHI,02-12-2024,"""Coffee Maker""",Home,7,59.99,Delivered
1453,Charlie  CHI,11-16-2024,Blanket,Home,5,34,pending
1454,Frank  DAL,05/19/2024,Whiteboard,Office,8,49.99,shipped
1455,Rose  DAL,09/25/2024,Water Bottle,Sports,10,14,Delivered
ORD-1456,Paul  CHI,20-03-2024,Tablet,Electronics,7,350,delivered
1457,Eve  SF,06-02-2024,Coffee Maker,Home,8,59,Pending
1458,Tina  BOS,11-08-2024,Smartphone,Electronics,7,699.99,cancelled
1459,Mia  PDX,09-11-2024,"""Dress""",Clothing,4,49.99,Delivered
1460,Rose  DAL,05/28/24,Pillow,Home,3,$24.99,shipped
1461,Ivy  MIA,09/30/24,Pillow,Home,3,24.99,pending
1462,Jack  PHX,09-09-2024,Coffee Maker,Home,3,59.99,RETURNED
1463,Paul  CHI,16-05-2024,Coffee Maker,Home,3,59.99,returned
1464,Frank  DAL,16-07-2024,Binder,Office,2,$5.99,cancelled
1465,Bob  LA,18-07-2024,Smartphone,Electronics,4,699,RETURNED
1466,Bob  LA,11-04-2024,Resistance Band,Sports,8,13,delivered
1467,Grace  SEA,10/26/24,Hat,Clothing,3,20,Pending
1468,Alice  NYC,07-09-2024,Running Shoes,Sports,10,$89.99,cancelled
1469,Charlie  CHI,02-24-2024,"""Notebook""",Office,3,8.99,shipped
1470,Rose  DAL,07-02-2024,Calculator,Office,1,24,Delivered
1471,Paul  CHI,10-17-2024,Jump Rope,Sports,8,$9.99,processing
1472,Olivia  LA,18-08-2024,Resistance Band,Sports,9,$12.99,Delivered
1473,Olivia  LA,07-05-2024,Water Bottle,Sports,1,14.99,cancelled
1474,Charlie  CHI,03/19/2024,Water Bottle,Sports,8,14.99,Delivered
1475,Karen  ATL,01-17-2024,"""Running Shoes""",Sports,3,$89.99,returned
1476,Diana Prince,26-01-2024,Clock,Home,10,20,cancelled
1477,Charlie  CHI,11/23/24,Belt,Clothing,2,29,RETURNED
1478,Nate  NYC,06-04-2024,Charger,Electronics,1,14.99,cancelled
1479,Diana Prince,10-18-2024,Hat,Clothing,9,$19.99,processing
1480,Nate  NYC,03-26-2024,Jump Rope,Sports,7,9.99,processing
1481,Karen  ATL,08-10-2024,Resistance Band,Sports,6,13,RETURNED
1482,Nate  NYC,08-10-2024,Desk Lamp,Office,4,34,RETURNED
ORD-1483,Olivia  LA,09-22-2024,Laptop,Electronics,10,799.99,Delivered
1484,Hank  BOS,09/18/2024,Notebook,Office,5,8.99,pending
1485,Olivia  LA,29-04-2024,Dress,Clothing,10,$49.99,Delivered
1486,Mia  PDX,09-06-2024,Jeans,Clothing,8,$59.99,returned
1487,Jack  PHX,27-06-2024,"""Water Bottle""",Sports,1,15,Pending
1488,Diana  NYC,06-05-2024,TShirt,Clothing,7,25,delivered
1489,Sam  SEA,08/16/2024,Running Shoes,Sports,1,89,processing
1490,Nate  NYC,10/19/24,Toaster,Home,2,29,processing
1491,Charlie  CHI,11-04-2024,Toaster,Home,8,29.99,Pending
1492,Grace  SEA,06/14/2024,Dumbbell,Sports,5,39,returned
1493,Nate  NYC,06-05-2024,Desk Lamp,Office,10,34.99,RETURNED
1494,Olivia  LA,16-12-2024,Coffee Maker,Home,4,$59.99,pending
1495,Charlie  CHI,08-01-2024,Monitor,Electronics,3,300,returned
1496,Paul  CHI,07-10-2024,Sneakers,Clothing,9,75,pending
1497,Alice  NYC,04-12-2024,Yoga Mat,Sports,1,30,Delivered
1498,Alice Smith,28-11-2024,Whiteboard,Office,1,50,cancelled
1499,Quinn  SF,02-15-2024,Webcam,Electronics,10,59.99,cancelled
1500,Olivia  LA,19-06-2024,Laptop,Electronics,9,800,Pending
1501,Alice  NYC,05/21/24,Whiteboard,Office,4,49.99,Delivered
1502,Alice  NYC,14-02-2024,Desk Lamp,Office,7,$34.99,processing
1503,Tina  BOS,06-08-2024,Hat,Clothing,3,19,RETURNED
1504,Eve  SF,10-03-2024,Sneakers,Clothing,5,75,pending
1505,Sam  SEA,06-11-2024,Pen Set,Office,2,$12.99,delivered
1506,Nate  NYC,04-06-2024,Calculator,Office,5,$24.99,pending
1507,Tina  BOS,04/28/24,Resistance Band,Sports,10,$12.99,RETURNED
1508,Paul  CHI,17-07-2024,Water Bottle,Sports,6,$14.99,shipped
1509,Grace  SEA,12-09-2024,Coffee Maker,Home,7,$59.99,cancelled
1510,Olivia  LA,07/26/24,Lamp,Home,4,39,Pending
1511,Mia  PDX,25-02-2024,Resistance Band,Sports,1,12.99,shipped
1512,Bob  LA,07/17/2024,Hat,Clothing,1,19.99,delivered
1513,Olivia  LA,11-09-2024,Chair,Office,7,200,processing
1514,Olivia  LA,10/26/2024,Blender,Home,2,$44.99,pending
1515,Karen  ATL,16-02-2024,Belt,Clothing,4,29,RETURNED
1516,Frank  DAL,02/13/2024,Mouse,Electronics,8,25,Pending
1517,Quinn  SF,06/20/2024,Hat,Clothing,1,$19.99,pending
1518,Eve  SF,11-16-2024,USB Hub,Electronics,8,20,returned
1519,Grace  SEA,01-03-2024,Notebook,Office,8,8.99,shipped
1520,Sam  SEA,01-04-2024,Rug,Home,10,89.99,processing
1521,Rose  DAL,01-19-2024,TShirt,Clothing,1,25,delivered
1522,Tina  BOS,10-12-2024,Laptop,Electronics,3,$799.99,processing
1523,Olivia  LA,07-07-2024,"""Notebook""",Office,5,9,returned
1524,Rose  DAL,26-09-2024,Toaster,Home,5,30,processing
1525,Grace  SEA,09-04-2024,Charger,Electronics,9,14.99,Delivered
1526,Karen  ATL,15-10-2024,Resistance Band,Sports,3,12.99,processing
1527,Paul  CHI,03-01-2024,Sneakers,Clothing,4,75,shipped
1528,Diana  NYC,10-13-2024,Hat,Clothing,6,20,delivered
1529,Jack  PHX,01-04-2024,Headphones,Electronics,9,90,RETURNED
1530,Sam  SEA,08/30/24,Keyboard,Electronics,6,45,pending
1531,Olivia  LA,23-09-2024,Jump Rope,Sports,7,9.99,RETURNED
1532,Alice Smith,16-01-2024,"""Whiteboard""",Office,3,50,Pending
1533,Frank  DAL,12/29/24,Toaster,Home,5,30,Delivered
1534,Paul  CHI,25-09-2024,Calculator,Office,5,$24.99,pending
1535,Bob  LA,03-19-2024,Tablet,Electronics,8,349.99,RETURNED
1536,Quinn  SF,12-12-2024,Stapler,Office,2,15.99,cancelled
1537,Olivia  LA,14-02-2024,"""Yoga Mat""",Sports,1,29.99,shipped
1538,Diana  NYC,06-13-2024,Notebook,Office,5,$8.99,cancelled
1539,Rose  DAL,02/28/24,Blender,Home,3,45,processing
1540,Grace  SEA,05-05-2024,Jump Rope,Sports,5,9.99,returned
1541,Karen  ATL,07/15/24,"""Keyboard""",Electronics,1,45,returned
1542,Frank  DAL,01-07-2024,Running Shoes,Sports,8,89.99,RETURNED
1543,Rose  DAL,21-08-2024,"""Toaster""",Home,8,29.99,shipped
1544,Hank  BOS,24-12-2024,Jump Rope,Sports,7,$9.99,
1545,Alice Smith,06/27/2024,Webcam,Electronics,3,60,pending
1546,Mia  PDX,29-09-2024,Webcam,Electronics,2,60,Pending
1547,Hank  BOS,06-23-2024,Dumbbell,Sports,7,39.99,Pending
1548,Nate  NYC,09-06-2024,Desk Lamp,Office,2,34.99,shipped
1549,Diana  NYC,02/25/2024,Dress,Clothing,2,49.99,Pending
1550,Bob  LA,29-09-2024,TShirt,Clothing,3,25,Pending
1551,Olivia  LA,06/25/24,Chair,Office,5,199,delivered
1552,Quinn  SF,01-01-2024,"""Dress""",Clothing,9,49.99,RETURNED
1553,Jack  PHX,30-12-2024,Hat,Clothing,7,20,Pending
1554,Rose  DAL,03-07-2024,Belt,Clothing,9,29,pending
1555,Eve  SF,03-10-2024,Laptop,Electronics,8,799,pending
1556,Nate  NYC,08-05-2024,Water Bottle,Sports,8,14.99,shipped
1557,Hank  BOS,17-05-2024,Yoga Mat,Sports,4,29.99,processing
1558,Bob  LA,09-03-2024,Water Bottle,Sports,2,14.99,pending
1559,Quinn  SF,02-15-2024,Calculator,Office,9,24.99,shipped
1560,Charlie  CHI,09/30/24,Resistance Band,Sports,1,13,shipped
1561,Paul  CHI,03/26/24,Binder,Office,5,6,Delivered
1562,Sam  SEA,14-01-2024,Toaster,Home,5,29.99,shipped
1563,Quinn  SF,05-11-2024,Chair,Office,5,200,returned
1564,Sam  SEA,09-05-2024,Lamp,Home,5,$39.99,processing
1565,Karen  ATL,01-05-2024,Jacket,Clothing,7,89,pending
1566,Leo  DEN,31-08-2024,"""Pen Set""",Office,8,12,shipped
1567,Rose  DAL,07-01-2024,Clock,Home,9,19,shipped
1568,Karen  ATL,08-11-2024,Mouse,Electronics,6,25,RETURNED
1569,Diana Prince,04-09-2024,Water Bottle,Sports,4,14.99,RETURNED
1570,Frank  DAL,02/20/2024,Laptop,Electronics,1,799,returned
1571,Leo  DEN,02/17/24,Chair,Office,1,199.99,cancelled
1572,Diana  NYC,12-02-2024,Mouse,Electronics,3,25,pending
1573,Frank  DAL,20-12-2024,Blender,Home,5,44,Delivered
1574,Charlie  CHI,05-15-2024,USB Hub,Electronics,1,20,shipped
1575,Grace  SEA,04/21/2024,Belt,Clothing,9,29,returned
1576,Ivy  MIA,10-01-2024,Mouse,Electronics,5,25,pending
1577,Alice  NYC,10/21/24,Blanket,Home,6,34,processing
1578,Paul  CHI,18-12-2024,Blender,Home,1,44,returned
1579,Leo  DEN,30-09-2024,"""Binder""",Office,2,6,returned
1580,Jack  PHX,22-12-2024,TShirt,Clothing,4,25,returned
1581,Leo  DEN,10-30-2024,Pillow,Home,4,24.99,shipped
1582,Rose  DAL,06/22/24,Clock,Home,1,19.99,RETURNED
ORD-1583,Bob  LA,10-23-2024,Belt,Clothing,9,$29.99,returned
1584,Eve  SF,05-04-2024,Tablet,Electronics,10,349.99,delivered
1585,Bob  LA,02/24/24,Tablet,Electronics,10,349.99,shipped
1586,Tina  BOS,03-02-2024,Hat,Clothing,7,20,processing
1587,Grace  SEA,13-03-2024,Dumbbell,Sports,2,40,pending
1588,Rose  DAL,03/21/24,TShirt,Clothing,10,25,shipped
1589,Alice Smith,12-20-2024,Charger,Electronics,7,14,cancelled
1590,Ivy  MIA,11-01-2024,Pillow,Home,10,24.99,shipped
1591,Charlie  CHI,04-08-2024,Whiteboard,Office,9,$49.99,processing
1592,Tina  BOS,01-28-2024,Resistance Band,Sports,4,13,returned
1593,Paul  CHI,17-04-2024,"""TShirt""",Clothing,6,25,Delivered
1594,Olivia  LA,09/20/24,Smartphone,Electronics,1,699,returned
1595,Olivia  LA,26-02-2024,Binder,Office,6,$5.99,cancelled
1596,Nate  NYC,28-01-2024,"""Pillow""",Home,10,24,pending
1597,Tina  BOS,05-18-2024,Lamp,Home,4,40,RETURNED
1598,Sam  SEA,28-03-2024,Jeans,Clothing,8,59,cancelled
1599,Tina  BOS,14-02-2024,Dumbbell,Sports,9,$39.99,processing
1600,Grace  SEA,06-05-2024,"""Blanket""",Home,7,$34.99,Pending
1601,Sam  SEA,08/28/2024,Yoga Mat,Sports,1,29.99,delivered
1602,Mia  PDX,07-01-2024,Tablet,Electronics,2,349.99,cancelled
1603,Jack  PHX,26-12-2024,Laptop,Electronics,5,$799.99,delivered
1604,Olivia  LA,12/26/24,Toaster,Home,6,29,returned
1605,Karen  ATL,10-21-2024,Binder,Office,10,5.99,returned
1606,Karen  ATL,26-02-2024,Smartphone,Electronics,6,699.99,RETURNED
1607,Bob  LA,06-20-2024,Jeans,Clothing,4,$59.99,processing
1608,Paul  CHI,29-06-2024,Running Shoes,Sports,4,90,processing
1609,Ivy  MIA,03-03-2024,Whiteboard,Office,9,49.99,processing
1610,Rose  DAL,08/22/24,Lamp,Home,2,$39.99,returned
1611,Frank  DAL,09-11-2024,Mouse,Electronics,2,$25.00,cancelled
1612,Alice Smith,11/26/24,Dumbbell,Sports,7,39,Delivered
1613,Alice  NYC,09-05-2024,Socks,Clothing,6,10,processing
1614,Olivia  LA,05-13-2024,Dumbbell,Sports,5,$39.99,shipped
1615,Jack  PHX,11-12-2024,Keyboard,Electronics,8,$45.00,processing
1616,Frank  DAL,10-21-2024,Jacket,Clothing,1,90,shipped
1617,Frank  DAL,08/17/2024,Webcam,Electronics,3,60,pending
1618,Diana  NYC,03/20/24,Clock,Home,8,20,processing
1619,Karen  ATL,16-10-2024,Calculator,Office,10,$24.99,RETURNED
1620,Paul  CHI,22-04-2024,Jeans,Clothing,7,59.99,RETURNED
1621,Bob  LA,01-12-2024,Sneakers,Clothing,5,$75.00,processing
1622,Charlie  CHI,09/18/24,Pillow,Home,10,24.99,RETURNED
1623,Nate  NYC,08/16/2024,Notebook,Office,6,9,returned
1624,Olivia  LA,03-12-2024,Clock,Home,7,19,returned
1625,Jack  PHX,02/15/24,"""Jump Rope""",Sports,10,9,Pending
1626,Ivy  MIA,05-04-2024,Water Bottle,Sports,3,$14.99,Delivered
1627,Bob  LA,01/14/24,Chair,Office,8,$199.99,pending
1628,Paul  CHI,02-03-2024,Binder,Office,4,5.99,shipped
1629,Charlie  CHI,12/21/24,Calculator,Office,5,24,RETURNED
1630,Sam  SEA,08-24-2024,Stapler,Office,3,16,RETURNED
1631,Ivy  MIA,09-20-2024,Notebook,Office,9,8.99,pending
1632,Tina  BOS,16-12-2024,Jump Rope,Sports,5,10,returned
1633,Leo  DEN,29-07-2024,Keyboard,Electronics,6,45,pending
1634,Eve  SF,03-08-2024,Jeans,Clothing,2,59.99,shipped
1635,Leo  DEN,03-01-2024,Lamp,Home,5,39.99,pending
ORD-1636,Eve  SF,12/19/24,Stapler,Office,2,15,returned
1637,Paul  CHI,31-01-2024,Monitor,Electronics,9,299.99,returned
1638,Bob  LA,10-27-2024,Mouse,Electronics,10,$25.00,pending
1639,Alice Smith,05-03-2024,Whiteboard,Office,9,49.99,returned
1640,Sam  SEA,10-02-2024,Dumbbell,Sports,5,$39.99,returned
1641,Quinn  SF,12-10-2024,Lamp,Home,3,39,pending
1642,Mia  PDX,08/26/24,Dumbbell,Sports,6,39.99,processing
1643,Leo  DEN,29-02-2024,"""Running Shoes""",Sports,6,89,Delivered
1644,Jack  PHX,04-06-2024,Pillow,Home,5,24,shipped
1645,Leo  DEN,03-02-2024,Blender,Home,9,44.99,Pending
1646,Sam  SEA,04-12-2024,Jeans,Clothing,4,60,Pending
1647,Nate  NYC,08/31/2024,Chair,Office,7,200,Pending
1648,Quinn  SF,04-28-2024,Blender,Home,8,44,delivered
1649,Bob  LA,13-12-2024,Coffee Maker,Home,7,59.99,pending
1650,Tina  BOS,30-05-2024,Smartphone,Electronics,8,$699.99,shipped
1651,Rose  DAL,01-03-2024,"""Resistance Band""",Sports,1,12,shipped
1652,Mia  PDX,08-09-2024,Laptop,Electronics,5,$799.99,pending
1653,Mia  PDX,19-10-2024,Charger,Electronics,9,14.99,shipped
1654,Frank  DAL,12-12-2024,Blanket,Home,7,34.99,Delivered
1655,Alice  NYC,16-11-2024,Socks,Clothing,10,9.99,Pending
1656,Leo  DEN,30-04-2024,"""Lamp""",Home,4,$39.99,returned
1657,Charlie  CHI,20-01-2024,Webcam,Electronics,9,60,Pending
1658,Nate  NYC,18-07-2024,Coffee Maker,Home,7,59.99,returned
1659,Diana  NYC,10-11-2024,Socks,Clothing,6,$9.99,RETURNED
1660,Grace  SEA,06-01-2024,Smartphone,Electronics,5,699.99,Pending
1661,Tina  BOS,02-04-2024,"""Charger""",Electronics,6,15,processing
1662,Grace  SEA,12-05-2024,Headphones,Electronics,5,89,RETURNED
1663,Mia  PDX,01-10-2024,Water Bottle,Sports,9,$14.99,pending
1664,Grace  SEA,08-10-2024,Blanket,Home,9,34.99,delivered
1665,Leo  DEN,29-07-2024,Jacket,Clothing,5,89,returned
1666,Nate  NYC,07-26-2024,Stapler,Office,10,$15.99,returned
1667,Alice Smith,11/27/24,Calculator,Office,7,24,cancelled
1668,Eve  SF,01-11-2024,Stapler,Office,1,15,returned
1669,Jack  PHX,03-12-2024,Lamp,Home,2,39,returned
1670,Quinn  SF,09-11-2024,Running Shoes,Sports,9,90,cancelled
1671,Karen  ATL,04-21-2024,Running Shoes,Sports,4,89,returned
1672,Ivy  MIA,06-11-2024,Notebook,Office,6,8.99,Pending
1673,Hank  BOS,01-11-2024,Socks,Clothing,6,10,delivered
1674,Bob  LA,12/16/24,Dress,Clothing,5,50,processing
1675,Olivia  LA,04-17-2024,Blanket,Home,4,35,shipped
1676,Nate  NYC,30-07-2024,Pen Set,Office,8,12,Pending
1677,Diana  NYC,16-06-2024,Pen Set,Office,10,12.99,delivered
1678,Frank  DAL,10/21/24,TShirt,Clothing,5,25,returned
1679,Quinn  SF,09-01-2024,Hat,Clothing,6,19,Delivered
ORD-1680,Sam  SEA,20-07-2024,"""Desk Lamp""",Office,6,$34.99,cancelled
ORD-1681,Alice  NYC,11-04-2024,Running Shoes,Sports,2,89,pending
1682,Tina  BOS,10/17/24,"""Stapler""",Office,6,$15.99,delivered
1683,Nate  NYC,16-05-2024,Clock,Home,4,$19.99,shipped
1684,Nate  NYC,08-02-2024,Dumbbell,Sports,5,$39.99,Pending
ORD-1685,Alice Smith,25-10-2024,Desk Lamp,Office,4,35,returned
1686,Eve  SF,05-11-2024,Pillow,Home,7,24.99,returned
1687,Bob  LA,12/29/24,Belt,Clothing,10,29.99,delivered
1688,Tina  BOS,10-24-2024,Lamp,Home,9,39.99,Delivered
1689,Paul  CHI,13-03-2024,"""Toaster""",Home,9,29,returned
1690,Eve  SF,09-11-2024,Whiteboard,Office,5,50,processing
1691,Frank  DAL,04-06-2024,Toaster,Home,8,29.99,delivered
1692,Bob  LA,14-08-2024,Belt,Clothing,8,29.99,processing
1693,Paul  CHI,04-02-2024,Jeans,Clothing,4,60,processing
1694,Sam  SEA,10-19-2024,Dumbbell,Sports,1,39.99,Pending
1695,Hank  BOS,07-10-2024,"""Webcam""",Electronics,2,59,returned
1696,Eve  SF,12-02-2024,Clock,Home,5,19.99,RETURNED
1697,Tina  BOS,06/14/24,Stapler,Office,1,16,returned
1698,Tina  BOS,01-11-2024,Blanket,Home,,34.99,pending
1699,Mia  PDX,12/16/2024,Jeans,Clothing,7,60,pending
1700,Diana  NYC,05/17/2024,Dumbbell,Sports,7,39,Pending
1701,Nate  NYC,01/21/2024,Dumbbell,Sports,7,39.99,RETURNED
1702,Hank  BOS,28-05-2024,Belt,Clothing,9,29.99,Pending
1703,Paul  CHI,05/31/2024,Dress,Clothing,9,49,delivered
1704,Bob  LA,09-05-2024,Water Bottle,Sports,8,14.99,Delivered
1705,Quinn  SF,12-02-2024,Toaster,Home,7,29.99,Delivered
1706,Olivia  LA,04-04-2024,Blanket,Home,3,$34.99,Delivered
1707,Diana  NYC,01-12-2024,Laptop,Electronics,1,$799.99,shipped
ORD-1708,Tina  BOS,02-14-2024,Whiteboard,Office,7,50,pending
1709,Diana  NYC,08-11-2024,TShirt,Clothing,3,$25.00,cancelled
1710,Olivia  LA,05-09-2024,Coffee Maker,Home,3,59,delivered
1711,Sam  SEA,18-11-2024,"""Binder""",Office,1,5.99,Pending
1712,Sam  SEA,09/19/2024,"""Jump Rope""",Sports,7,9,shipped
1713,Bob  LA,08/30/24,Lamp,Home,5,39,shipped
1714,Leo  DEN,25-06-2024,Coffee Maker,Home,4,59,cancelled
1715,Sam  SEA,01-08-2024,Calculator,Office,5,24,shipped
1716,Frank  DAL,04-12-2024,Pen Set,Office,3,$12.99,shipped
1717,Nate  NYC,10-01-2024,Blanket,Home,9,34.99,Delivered
1718,Frank  DAL,02/28/2024,Yoga Mat,Sports,6,29,cancelled
1719,Hank  BOS,03/18/2024,Whiteboard,Office,9,50,returned
1720,Olivia  LA,10/14/24,Mouse,Electronics,10,25,processing
1721,Diana  NYC,09-12-2024,Stapler,Office,8,15.99,pending
1722,Karen  ATL,05-05-2024,Monitor,Electronics,7,299.99,RETURNED
1723,Frank  DAL,28-09-2024,Binder,Office,4,$5.99,cancelled
1724,Nate  NYC,16-01-2024,Clock,Home,9,20,pending
1725,Quinn  SF,01-02-2024,Webcam,Electronics,3,59,delivered
1726,Eve  SF,12/14/2024,Smartphone,Electronics,7,699,Delivered
1727,Karen  ATL,24-12-2024,Headphones,Electronics,10,$89.99,shipped
ORD-1728,Rose  DAL,11-04-2024,Running Shoes,Sports,6,89,returned
1729,Karen  ATL,06-08-2024,Dress,Clothing,9,49.99,RETURNED
1730,Frank  DAL,09/15/24,Resistance Band,Sports,5,12,delivered
1731,Ivy  MIA,06-01-2024,"""Pen Set""",Office,2,12,delivered
1732,Hank  BOS,29-04-2024,Resistance Band,Sports,9,12.99,Delivered
1733,Sam  SEA,08-04-2024,Pillow,Home,9,24.99,shipped
1734,Nate  NYC,19-04-2024,"""Mouse""",Electronics,3,25,returned
1735,Quinn  SF,12-09-2024,Resistance Band,Sports,5,12.99,shipped
1736,Paul  CHI,30-12-2024,Toaster,Home,3,29,pending
1737,Quinn  SF,13-10-2024,Monitor,Electronics,1,$299.99,returned
1738,Nate  NYC,09-07-2024,"""Chair""",Office,3,199.99,RETURNED
1739,Paul  CHI,05-06-2024,Jacket,Clothing,7,89.99,cancelled
1740,Paul  CHI,09-03-2024,"""Jump Rope""",Sports,1,9,Delivered
1741,Karen  ATL,18-08-2024,Toaster,Home,9,29,pending
ORD-1742,Karen  ATL,21-07-2024,Running Shoes,Sports,7,$89.99,processing
1743,Olivia  LA,10/14/24,Keyboard,Electronics,10,45,processing
1744,Tina  BOS,01-10-2024,Charger,Electronics,8,14.99,processing
1745,Alice Smith,02/13/2024,Sneakers,Clothing,10,75,RETURNED
1746,Bob  LA,27-09-2024,Webcam,Electronics,7,59.99,Pending
1747,Diana  NYC,02-15-2024,Dumbbell,Sports,3,40,Delivered
1748,Frank  DAL,07/18/24,"""Stapler""",Office,1,16,RETURNED
1749,Karen  ATL,01-05-2024,Laptop,Electronics,10,799.99,processing
